0.543694993460822	0.844833449014199	0.982940511503982	0.60219044061065	0.425483118086481	0.118975382673679	0.630572791703042	0.653920421280792	0.0219298228079787	0.766299363331997	0.475235157492277	0.862339211479325	0.746182237657744	0.853371006453131	0.522314781683827	0.811020215616459	0.427062347759695	0.104252997601917	0.48523045694977	0.977769157702234	0.331289642625589	0.885041502041251	0.793291699901326	0.575726948453721	0.897771225532002	0.882402795931734	0.125324791415593	0.903759051181981	0.784027846268716	0.510633605136478
0.314620748221422	0.816526970819136	0.70963870247907	0.361932727456263	0.404338152089687	0.926532588931345	0.985456950514749	0.657729271666528	0.808280550035548	0.75130416218815	0.805320486225532	0.896404903464912	0.117489380198907	0.398117646920762	0.397357100825043	0.138661882869267	0.955372102971021	0.469758776292843	0.838226076700295	0.0935965460059537	0.453251351408243	0.839794385798114	0.373014324844645	0.842344701828773	0.497230128936991	0.0198754228247094	0.3644771752026	0.925105644987009	0.486739211626018	0.38521587987977
0.382040915068017	0.846228364063407	0.175436145519359	0.134920636585675	0.400292883883605	0.593560772481158	0.634278202982618	0.161020904584738	0.179209500791232	0.138864837140935	0.530778140974806	0.189010555411161	0.509022256836494	0.115493808747709	0.47910978255359	0.881899200733092	0.724247033520084	0.219061890891174	0.14105696859946	0.661734944417943	0.7373846381813	0.118155245153682	0.832054705376542	0.499725973621345	0.771303428858631	0.34176488323731	0.676230090282253	0.505292452205831	0.464798012873766	0.310596453716413
0.791539262851844	0.370186850863759	0.858297392360323	0.913813503547356	0.111922643905894	0.883615304924768	0.60045561253082	0.432376826943672	0.165392246853951	0.349319542642626	0.227310331642288	0.660719557448035	0.168831763959386	0.0802809517729943	0.993903639578547	0.923556061690306	0.580891712363774	0.922707906542724	0.73221698741175	0.602772899485439	0.509885654703147	0.410414853697837	0.753834556589773	0.439024887659214	0.0603622294239692	0.766027445694415	0.375758171217492	0.62758180927003	0.13125255159679	0.00355544745321035
0.83917947954026	0.383229531559576	0.909411483043429	0.640558837291562	0.424310773237634	0.424475931087654	0.909186957080075	0.505086084355522	0.181603467162106	0.151340560497478	0.709484975196481	0.941230937873485	0.831111503195807	0.360467620079557	0.604478457779412	0.0127555628361417	0.54025790742078	0.320322632016148	0.691066915983427	0.473817863220927	0.382514191853397	0.12022858999065	0.621863097261786	0.149057083245688	0.262457464904029	0.342803701519393	0.863458491467109	0.71926392682241	0.886391470888295	0.815242445313671
0.680236385926769	0.861334748060102	0.961663080193266	0.658774142295879	0.613545882666124	0.60725738588404	0.570836633882231	0.375332280929957	0.691436563311207	0.496720678257924	0.14863255320485	0.975707125670632	0.928010856738739	0.828905549640201	0.944908646327276	0.377159253042995	0.705441191564081	0.857543808780781	0.0344926197846326	0.356256342496277	0.905483216847227	0.572092522260723	0.394093180849151	0.0282794508957929	0.651069368702479	0.618806404154405	0.291976750986029	0.0239128813596552	0.674557425628767	0.638418458166358
0.416922007301322	0.463909192882959	0.57059970408596	0.675330331309865	0.988061285755543	0.0707635824773016	0.335419921247063	0.480372228085867	0.213763519227956	0.80865225291219	0.658116181223384	0.107935253017744	0.169484428844022	0.214609706276641	0.49044221513849	0.167811688977599	0.00502888330112106	0.259846667655122	0.48885726360846	0.47557844163322	0.965257748969727	0.949390134629152	0.359277961450212	0.756669787984348	0.133603910449774	0.453021162091896	0.133474990584297	0.5749325019969	0.835159638023036	0.448339380701919
0.642889807506085	0.570548219905534	0.562879230350446	0.744557714206159	0.219900778839496	0.924772431183198	0.957139158310899	0.342421402767108	0.298104859773207	0.632868793441147	0.633982547890093	0.178899228022263	0.88373732004521	0.791040323906674	0.437946559772269	0.54022279574486	0.782515778836242	0.878062942706618	0.971390410156509	0.671022018283348	0.628267352552455	0.25638515979688	0.0888524608922825	0.79610623594284	0.638545736824786	0.0101626026279142	0.672650514427429	0.0465344640640383	0.656487934875432	0.244085770261907
0.214081451540123	0.695306808701783	0.176661204694203	0.84217757318696	0.354081077910303	0.642079416141701	0.439923122280153	0.777146440140074	0.768335147059746	0.688401497692848	0.229306251465772	0.746551427132036	0.387862894629115	0.654688314176377	0.772655572388859	0.10166243492783	0.926859573385509	0.188267616829231	0.112451379350698	0.959645196993795	0.132031170054907	0.989865435151316	0.341677003639647	0.29355559441744	0.384943094967874	0.599081167470487	0.202584980871927	0.422531388268483	0.983916976496475	0.803385085996905
0.617270805784742	0.960917273175491	0.513679060375601	0.516657167709074	0.266241879188127	0.104499667897575	0.601542593515676	0.383943862389807	0.501150094646019	0.639570217855257	0.182228015272702	0.04946852253195	0.382569460225602	0.0261464480617988	0.744066567298336	0.0392677458897454	0.00829565739263971	0.759193837349818	0.743213774200817	0.0890842655064104	0.618301778328654	0.349808041044371	0.548670594067366	0.115206746018031	0.7656981256747	0.601568348358472	0.868515198201092	0.467734261291993	0.979789871891285	0.823970887228072
